user_id,item_id,age_bucket,category,clicked,user_idx,item_idx,cat_idx
160,194,35-44,tech,0,210,50,1
228,262,25-34,sports,0,166,277,2
166,285,35-44,sports,0,131,131,2
300,286,18-24,movies,0,317,235,3
165,198,35-44,movies,1,383,169,3
89,240,35-44,movies,0,153,108,3
280,92,18-24,sports,0,104,279,2
461,17,25-34,tech,0,331,233,1
370,76,25-34,tech,0,189,69,1
282,260,35-44,sports,0,163,23,2
90,285,35-44,news,0,403,131,0
109,122,25-34,news,0,42,142,0
147,1,18-24,sports,0,155,68,2
34,42,35-44,sports,0,446,255,2
284,58,18-24,news,0,391,143,0
305,4,25-34,movies,0,84,237,3
298,172,35-44,movies,0,74,253,3
153,47,35-44,movies,0,281,242,3
377,9,35-44,movies,0,350,32,3
242,208,18-24,tech,0,43,42,1
452,281,25-34,sports,0,73,35,2
142,297,35-44,news,0,5,285,0
115,172,35-44,news,0,38,253,0
427,32,18-24,tech,0,13,25,1
72,211,25-34,news,0,228,292,0
286,29,25-34,movies,0,431,207,3
46,201,35-44,movies,0,234,220,3
213,201,25-34,tech,0,239,220,1
368,99,35-44,news,0,309,91,0
365,79,25-34,tech,0,289,71,1
154,266,35-44,movies,0,141,177,3
124,280,18-24,movies,0,99,297,3
170,60,25-34,tech,0,471,222,1
101,45,35-44,sports,1,279,276,2
379,138,18-24,tech,0,212,16,1
333,150,25-34,movies,0,120,278,3
56,13,18-24,tech,0,203,3,1
1,164,35-44,tech,0,358,179,1
145,293,35-44,sports,0,360,181,2
444,61,18-24,tech,0,394,115,1
197,94,18-24,tech,0,248,126,1
307,145,35-44,tech,0,125,228,1
79,71,35-44,movies,0,6,168,3
85,60,18-24,news,0,366,222,0
351,206,35-44,news,0,184,57,0
279,174,35-44,movies,0,469,122,3
290,247,35-44,news,0,19,160,0
482,64,35-44,movies,0,312,151,3
250,188,35-44,tech,0,32,111,1
442,36,25-34,sports,0,443,256,2
490,35,35-44,sports,0,100,287,2
472,141,25-34,news,0,454,257,0
356,289,25-34,tech,0,319,173,1
280,228,18-24,movies,0,104,97,3
383,234,35-44,tech,0,77,20,1
55,251,35-44,movies,0,207,128,3
120,98,18-24,tech,0,58,125,1
285,15,25-34,sports,0,426,2,2
218,159,35-44,news,0,72,112,0
146,145,35-44,news,0,490,228,0
151,111,18-24,tech,0,54,53,1
499,69,18-24,sports,0,412,106,2
230,238,25-34,movies,0,335,236,3
284,159,18-24,tech,0,391,112,1
181,63,18-24,tech,0,410,196,1
493,86,35-44,sports,0,372,88,2
330,240,18-24,tech,0,344,108,1
347,26,35-44,news,0,213,67,0
298,100,18-24,sports,0,74,214,2
252,100,35-44,sports,0,194,214,2
65,155,35-44,tech,0,400,136,1
120,47,25-34,news,0,58,242,0
407,44,25-34,movies,0,82,249,3
483,20,35-44,sports,0,180,110,2
67,53,35-44,news,0,63,203,0
79,80,35-44,tech,0,6,28,1
101,35,25-34,news,0,279,287,0
215,61,18-24,movies,0,126,115,3
414,6,18-24,news,0,224,280,0
90,234,25-34,news,0,403,20,0
126,163,18-24,sports,0,286,211,2
79,62,18-24,sports,0,6,95,2
64,16,18-24,movies,0,143,170,3
432,46,35-44,tech,0,489,138,1
150,65,18-24,tech,0,176,104,1
42,49,35-44,tech,0,330,274,1
410,70,25-34,tech,0,233,184,1
339,217,18-24,sports,0,96,298,2
176,42,18-24,news,0,263,255,0
231,130,35-44,sports,0,257,158,2
229,230,25-34,tech,0,470,132,1
429,87,18-24,tech,0,325,290,1
404,191,35-44,news,0,342,37,0
493,202,25-34,tech,0,372,161,1
198,126,18-24,news,0,255,98,0
190,170,35-44,tech,0,253,73,1
469,120,35-44,news,0,101,171,0
19,197,25-34,movies,0,380,282,3
391,139,18-24,movies,0,112,291,3
392,93,18-24,sports,0,122,121,2
218,284,25-34,tech,0,72,52,1
108,164,25-34,movies,0,200,179,3
395,256,18-24,sports,0,496,191,2
167,80,35-44,news,0,89,28,0
299,292,18-24,movies,0,402,190,3
462,131,18-24,news,0,91,188,0
23,185,25-34,news,0,11,10,0
474,69,18-24,movies,1,159,106,3
411,201,25-34,news,0,288,220,0
497,297,25-34,sports,0,482,285,2
439,75,25-34,movies,0,329,92,3
259,54,35-44,tech,0,223,93,1
319,278,18-24,movies,0,277,147,3
54,3,18-24,news,0,30,5,0
198,224,25-34,news,0,255,63,0
216,292,35-44,news,0,25,190,0
343,289,18-24,sports,0,14,173,2
267,264,35-44,news,0,365,261,0
393,231,25-34,movies,0,305,265,3
320,268,25-34,sports,0,174,127,2
310,255,25-34,movies,0,36,144,3
498,184,35-44,sports,0,142,241,2
49,20,18-24,movies,0,7,110,3
180,202,25-34,sports,0,113,161,2
86,71,25-34,news,0,339,168,0
448,269,18-24,news,0,29,268,0
202,20,35-44,movies,0,190,110,3
14,82,25-34,movies,0,466,31,3
377,242,18-24,sports,1,350,234,2
495,97,18-24,movies,0,314,123,3
275,2,35-44,tech,0,307,288,1
352,250,35-44,movies,0,460,117,3
380,276,25-34,sports,0,67,41,2
176,12,25-34,sports,0,263,295,2
1,122,35-44,news,0,358,142,0
305,271,25-34,movies,0,84,55,3
381,56,18-24,tech,0,21,24,1
230,151,25-34,news,0,335,230,0
343,153,25-34,news,0,14,60,0
336,92,25-34,sports,0,379,279,2
166,127,18-24,movies,0,131,47,3
315,263,35-44,sports,0,292,40,2
223,33,18-24,tech,0,247,259,1
315,189,25-34,sports,0,292,116,2
355,112,18-24,sports,0,341,38,2
108,298,25-34,sports,0,200,22,2
152,231,25-34,sports,0,481,265,2
424,39,18-24,movies,0,183,286,3
233,141,18-24,movies,0,304,257,3
352,147,25-34,news,0,460,141,0
115,101,18-24,tech,0,38,90,1
128,241,25-34,sports,0,69,198,2
242,34,18-24,tech,0,43,180,1
464,170,25-34,tech,0,318,73,1
384,144,25-34,sports,0,105,192,2
495,205,25-34,movies,0,314,140,3
148,51,35-44,movies,0,453,12,3
372,127,25-34,news,0,45,47,0
486,260,25-34,sports,0,139,23,2
493,99,25-34,movies,0,372,91,3
6,121,18-24,news,0,338,176,0
177,83,18-24,tech,1,415,223,1
162,271,25-34,sports,0,337,55,2
239,116,25-34,news,0,26,11,0
267,43,18-24,sports,0,365,193,2
86,63,25-34,tech,0,339,196,1
350,237,35-44,movies,0,242,167,3
353,124,18-24,news,0,124,114,0
494,166,18-24,movies,0,218,187,3
223,103,25-34,tech,0,247,254,1
285,247,18-24,news,0,426,160,0
251,102,18-24,sports,0,134,75,2
484,43,25-34,sports,0,35,193,2
230,296,25-34,movies,0,335,86,3
237,127,18-24,movies,0,269,47,3
134,225,25-34,news,0,71,152,0
70,62,18-24,movies,0,23,95,3
262,76,25-34,sports,0,205,69,2
125,208,35-44,sports,0,323,42,2
217,260,35-44,sports,0,181,23,2
120,185,18-24,sports,0,58,10,2
216,6,35-44,tech,1,25,280,1
453,215,35-44,news,0,387,83,0
5,13,35-44,tech,0,478,3,1
382,166,18-24,tech,0,290,187,1
451,87,18-24,movies,0,376,290,3
277,147,35-44,tech,0,433,141,1
373,45,18-24,news,0,8,276,0
200,99,18-24,news,0,345,91,0
301,94,25-34,tech,0,384,126,1
350,103,18-24,news,0,242,254,0
412,224,25-34,sports,0,362,63,2
408,239,35-44,news,0,377,219,0
483,153,18-24,tech,0,180,60,1
357,277,35-44,news,0,359,212,0
490,265,25-34,tech,0,100,94,1
130,131,18-24,movies,0,315,188,3
28,228,35-44,sports,0,450,97,2
408,288,18-24,tech,0,377,105,1
436,271,18-24,tech,0,56,55,1
452,76,35-44,tech,0,73,69,1
331,115,35-44,sports,0,149,213,2
164,52,18-24,news,0,249,1,0
365,281,25-34,news,0,289,35,0
421,208,35-44,movies,0,261,42,3
315,97,35-44,tech,0,292,123,1
274,11,35-44,sports,0,46,232,2
47,26,35-44,sports,0,492,67,2
117,273,18-24,movies,0,39,15,3
62,5,35-44,tech,0,486,260,1
93,291,18-24,movies,0,485,258,3
149,226,35-44,movies,0,238,96,3
180,152,25-34,movies,0,113,30,3
11,90,25-34,tech,1,437,72,1
43,181,25-34,sports,0,484,43,2
384,61,25-34,sports,0,105,115,2
61,193,18-24,movies,0,413,245,3
342,207,35-44,sports,0,116,103,2
385,54,18-24,news,0,245,93,0
188,157,18-24,tech,0,199,33,1
139,211,18-24,movies,0,115,292,3
417,221,18-24,movies,0,340,137,3
348,258,25-34,movies,0,283,229,3
89,1,18-24,tech,0,153,68,1
234,287,35-44,tech,0,353,21,1
30,60,18-24,tech,0,40,222,1
430,129,25-34,sports,0,161,130,2
107,242,35-44,tech,0,68,234,1
3,79,35-44,news,0,214,71,0
478,140,25-34,tech,0,266,226,1
200,182,18-24,tech,0,345,289,1
317,286,35-44,news,0,192,235,0
85,275,35-44,tech,0,366,119,1
403,290,25-34,movies,0,80,183,3
260,196,35-44,movies,0,164,189,3
56,163,35-44,tech,0,203,211,1
151,80,35-44,sports,0,54,28,2
222,209,18-24,news,0,28,153,0
413,250,18-24,news,0,65,117,0
366,98,25-34,sports,0,439,125,2
75,28,35-44,news,0,424,17,0
185,137,18-24,tech,0,494,18,1
338,18,35-44,tech,0,386,262,1
497,249,25-34,news,0,482,155,0
369,153,18-24,tech,0,138,60,1
109,251,35-44,news,0,42,128,0
168,65,35-44,tech,0,229,104,1
210,28,18-24,tech,0,409,17,1
52,289,18-24,sports,0,373,173,2
88,257,18-24,tech,0,225,269,1
150,83,18-24,news,0,176,223,0
293,90,25-34,sports,0,414,72,2
14,60,18-24,sports,0,466,222,2
16,262,35-44,tech,0,2,277,1
228,82,18-24,sports,0,166,31,2
451,184,25-34,news,0,376,241,0
75,32,35-44,news,0,424,25,0
242,253,35-44,news,0,43,227,0
447,287,18-24,sports,0,171,21,2
226,40,35-44,tech,0,94,9,1
450,236,25-34,movies,0,408,266,3
478,75,25-34,news,0,266,92,0
313,150,18-24,sports,0,434,278,2
361,230,35-44,news,0,169,132,0
263,235,35-44,sports,0,272,8,2
283,31,18-24,sports,0,201,178,2
319,60,18-24,tech,0,277,222,1
100,47,35-44,movies,0,322,242,3
79,110,25-34,tech,0,6,6,1
207,221,25-34,tech,0,135,137,1
383,44,35-44,movies,0,77,249,3
126,142,35-44,news,0,286,120,0
433,121,35-44,news,0,316,176,0
23,205,18-24,movies,0,11,140,3
389,20,35-44,movies,0,34,110,3
157,245,25-34,news,0,75,129,0
227,59,18-24,sports,0,198,80,2
496,208,25-34,tech,0,83,42,1
271,111,25-34,tech,0,136,53,1
444,284,35-44,movies,0,394,52,3
151,172,35-44,movies,0,54,253,3
94,72,35-44,sports,0,300,272,2
296,133,25-34,news,0,420,78,0
462,105,18-24,sports,0,91,250,2
227,58,18-24,news,0,198,143,0
417,132,25-34,movies,0,340,246,3
222,150,35-44,news,0,28,278,0
7,282,25-34,tech,0,160,70,1
363,290,18-24,sports,0,217,183,2
337,94,18-24,tech,0,363,126,1
330,231,18-24,tech,0,344,265,1
315,63,25-34,sports,0,292,196,2
498,237,35-44,sports,0,142,167,2
358,257,35-44,news,0,491,269,0
99,171,35-44,movies,0,220,89,3
445,4,18-24,movies,0,167,237,3
194,160,25-34,sports,0,16,59,2
57,93,25-34,tech,0,299,121,1
125,193,25-34,tech,0,323,245,1
336,127,35-44,sports,0,379,47,2
392,142,18-24,tech,0,122,120,1
307,159,25-34,tech,0,125,112,1
387,158,18-24,sports,0,390,182,2
5,168,18-24,movies,0,478,76,3
109,28,25-34,movies,0,42,17,3
495,27,18-24,news,0,314,44,0
349,140,18-24,sports,0,306,226,2
483,176,35-44,news,0,180,124,0
91,26,18-24,news,0,416,67,0
451,49,35-44,sports,0,376,274,2
245,298,25-34,movies,0,343,22,3
55,292,35-44,tech,0,207,190,1
97,129,35-44,sports,0,185,130,2
141,107,35-44,movies,0,140,243,3
243,154,25-34,sports,0,97,199,2
196,215,18-24,tech,0,109,83,1
99,185,35-44,news,0,220,10,0
174,185,25-34,sports,0,432,10,2
353,243,35-44,sports,0,124,224,2
403,121,35-44,news,1,80,176,0
426,181,18-24,movies,0,92,43,3
159,232,35-44,sports,0,465,51,2
364,89,25-34,sports,0,259,84,2
449,183,25-34,movies,0,357,7,3
109,243,35-44,movies,0,42,224,3
118,110,35-44,sports,0,422,6,2
61,214,25-34,movies,0,413,263,3
1,57,25-34,tech,0,358,0,1
431,49,35-44,tech,0,17,274,1
3,185,18-24,tech,0,214,10,1
9,129,18-24,movies,0,235,130,3
205,128,35-44,movies,0,18,159,3
302,274,18-24,movies,0,351,27,3
14,248,35-44,tech,0,466,99,1
451,281,25-34,tech,0,376,35,1
355,160,35-44,news,0,341,59,0
11,154,25-34,movies,0,437,199,3
73,209,35-44,sports,0,172,153,2
173,176,25-34,sports,0,483,124,2
174,106,35-44,movies,0,432,174,3
271,115,35-44,sports,0,136,213,2
218,27,35-44,sports,0,72,44,2
315,160,18-24,news,0,292,59,0
306,5,25-34,movies,0,429,260,3
434,259,35-44,tech,0,419,194,1
417,155,35-44,sports,0,340,136,2
380,75,18-24,news,0,67,92,0
7,134,18-24,tech,0,160,29,1
111,144,35-44,tech,0,449,192,1
403,225,35-44,news,0,80,152,0
316,243,35-44,movies,0,10,224,3
12,270,25-34,movies,0,346,26,3
267,270,18-24,movies,0,365,26,3
272,196,35-44,tech,0,327,189,1
277,77,18-24,movies,0,433,293,3
369,160,18-24,sports,0,138,59,2
284,231,18-24,tech,0,391,265,1
338,132,18-24,tech,0,386,246,1
53,138,25-34,news,0,66,16,0
104,177,35-44,news,0,60,240,0
161,127,35-44,tech,0,156,47,1
90,175,25-34,news,1,403,66,0
237,194,18-24,tech,0,269,50,1
289,297,35-44,tech,0,378,285,1
107,263,35-44,news,0,68,40,0
66,240,25-34,tech,0,264,108,1
390,271,18-24,movies,0,31,55,3
465,15,35-44,movies,0,476,2,3
185,49,25-34,news,0,494,274,0
87,95,18-24,tech,0,15,56,1
335,296,35-44,sports,0,196,86,2
248,149,35-44,tech,0,50,135,1
392,159,18-24,sports,0,122,112,2
338,97,25-34,movies,0,386,123,3
447,169,18-24,tech,0,171,82,1
403,213,35-44,news,0,80,186,0
363,50,25-34,movies,0,217,134,3
281,295,35-44,news,0,258,216,0
423,154,35-44,news,0,477,199,0
321,73,18-24,news,0,221,157,0
359,222,25-34,sports,0,4,79,2
339,171,18-24,sports,0,96,89,2
329,83,35-44,tech,0,406,223,1
275,91,25-34,tech,0,307,283,1
446,50,35-44,sports,0,464,134,2
433,44,35-44,movies,0,316,249,3
175,67,25-34,news,0,348,162,0
279,75,35-44,movies,0,469,92,3
304,227,25-34,tech,0,310,209,1
193,20,18-24,sports,0,9,110,2
218,56,35-44,sports,0,72,24,2
67,3,35-44,tech,0,63,5,1
27,208,18-24,sports,0,467,42,2
302,54,25-34,sports,1,351,93,2
188,293,35-44,sports,0,199,181,2
327,57,18-24,news,0,0,0,0
160,168,35-44,movies,0,210,76,3
294,138,25-34,news,1,98,16,0
384,281,35-44,sports,0,105,35,2
37,36,35-44,news,0,222,256,0
30,5,18-24,movies,0,40,260,3
348,254,25-34,news,0,283,185,0
464,199,18-24,tech,0,318,284,1
26,91,25-34,movies,0,145,283,3
84,27,25-34,movies,0,51,44,3
478,115,25-34,news,0,266,213,0
167,230,25-34,news,0,89,132,0
266,230,25-34,sports,0,106,132,2
461,28,25-34,movies,0,331,17,3
177,188,25-34,tech,0,415,111,1
99,256,18-24,movies,0,220,191,3
126,55,25-34,sports,0,286,74,2
209,215,35-44,sports,0,313,83,2
356,240,35-44,tech,0,319,108,1
259,14,25-34,sports,0,223,156,2
299,150,25-34,tech,0,402,278,1
286,223,25-34,tech,0,431,81,1
55,0,18-24,sports,0,207,85,2
438,116,35-44,news,0,48,11,0
297,146,25-34,news,0,268,100,0
360,228,18-24,news,0,256,97,0
346,132,25-34,tech,0,285,246,1
176,65,35-44,news,0,263,104,0
306,47,25-34,movies,0,429,242,3
180,90,25-34,sports,0,113,72,2
462,91,35-44,tech,0,91,283,1
62,71,35-44,news,0,486,168,0
311,91,18-24,news,0,397,283,0
430,279,25-34,movies,0,161,4,3
308,108,35-44,sports,0,3,252,2
342,173,35-44,tech,0,116,45,1
375,132,35-44,sports,0,128,246,2
163,230,25-34,movies,0,280,132,3
283,47,35-44,news,0,201,242,0
66,69,25-34,sports,0,264,106,2
230,12,18-24,movies,0,335,295,3
442,202,25-34,tech,0,443,161,1
320,48,18-24,news,0,174,238,0
274,229,18-24,movies,0,46,46,3
95,136,18-24,movies,0,423,14,3
346,153,25-34,sports,0,285,60,2
429,291,25-34,news,0,325,258,0
157,33,25-34,movies,0,75,259,3
492,237,25-34,tech,0,347,167,1
279,191,35-44,news,0,469,37,0
487,53,18-24,news,0,385,203,0
79,2,35-44,news,0,6,288,0
412,151,35-44,movies,0,362,230,3
268,257,18-24,sports,0,226,269,2
331,125,25-34,tech,0,149,267,1
328,197,18-24,tech,1,262,282,1
51,169,18-24,sports,0,230,82,2
235,245,25-34,news,0,178,129,0
362,223,18-24,sports,0,86,81,2
124,267,18-24,movies,0,99,118,3
364,97,35-44,sports,0,259,123,2
479,3,25-34,sports,0,61,5,2
252,129,25-34,news,0,194,130,0
357,185,18-24,news,0,359,10,0
483,225,18-24,movies,0,180,152,3
428,212,18-24,tech,0,396,145,1
470,165,18-24,tech,0,117,271,1
331,203,18-24,sports,0,149,165,2
26,276,25-34,tech,0,145,41,1
146,205,25-34,sports,0,490,140,2
9,299,25-34,movies,0,235,139,3
419,250,18-24,tech,0,389,117,1
49,253,18-24,sports,0,7,227,2
165,76,18-24,tech,0,383,69,1
297,109,35-44,news,0,268,87,0
68,128,18-24,movies,0,298,159,3
306,217,35-44,sports,0,429,298,2
369,92,18-24,movies,0,138,279,3
490,52,25-34,movies,0,100,1,3
442,240,18-24,sports,0,443,108,2
9,131,18-24,sports,0,235,188,2
347,116,25-34,sports,0,213,11,2
495,293,18-24,news,0,314,181,0
266,69,25-34,news,0,106,106,0
469,172,35-44,tech,0,101,253,1
200,237,35-44,sports,0,345,167,2
63,197,35-44,sports,0,88,282,2
218,287,18-24,tech,0,72,21,1
238,20,25-34,news,0,179,110,0
429,114,25-34,sports,0,325,109,2
322,211,25-34,news,0,457,292,0
234,124,35-44,movies,0,353,114,3
80,278,25-34,tech,0,64,147,1
107,156,25-34,sports,0,68,133,2
179,114,35-44,tech,0,119,109,1
239,155,35-44,movies,0,26,136,3
107,61,25-34,news,0,68,115,0
469,67,18-24,sports,0,101,162,2
481,198,18-24,tech,0,191,169,1
225,4,25-34,tech,0,284,237,1
101,101,25-34,sports,0,279,90,2
434,249,18-24,news,1,419,155,0
289,222,18-24,news,0,378,79,0
90,141,35-44,movies,0,403,257,3
251,212,35-44,movies,0,134,145,3
482,250,35-44,sports,0,312,117,2
216,32,25-34,movies,0,25,25,3
158,40,35-44,sports,0,244,9,2
135,191,18-24,movies,0,204,37,3
440,245,18-24,sports,0,24,129,2
281,93,35-44,movies,0,258,121,3
240,149,18-24,sports,0,144,135,2
60,7,35-44,movies,0,146,48,3
160,88,25-34,news,0,210,210,0
186,121,25-34,news,0,186,176,0
204,68,35-44,sports,0,37,64,2
207,255,18-24,movies,0,135,144,3
41,191,18-24,tech,0,57,37,1
428,17,35-44,news,0,396,233,0
488,260,18-24,news,0,473,23,0
9,77,18-24,tech,0,235,293,1
157,11,25-34,news,0,75,232,0
10,269,25-34,tech,0,121,268,1
203,233,35-44,tech,0,254,247,1
39,263,35-44,news,0,107,40,0
273,137,18-24,movies,0,404,18,3
321,221,35-44,tech,0,221,137,1
109,54,25-34,news,0,42,93,0
227,212,25-34,news,0,198,145,0
252,121,18-24,movies,0,194,176,3
412,71,25-34,news,1,362,168,0
90,127,25-34,news,0,403,47,0
496,156,35-44,sports,0,83,133,2
107,81,35-44,news,0,68,208,0
214,244,35-44,tech,0,271,231,1
479,222,35-44,news,0,61,79,0
165,8,18-24,sports,0,383,202,2
411,17,18-24,tech,0,288,233,1
390,33,25-34,movies,0,31,259,3
236,124,25-34,movies,0,47,114,3
219,130,25-34,news,0,22,158,0
171,237,35-44,sports,0,297,167,2
119,90,18-24,news,0,168,72,0
88,187,35-44,sports,0,225,163,2
494,268,18-24,sports,0,218,127,2
64,265,35-44,tech,0,143,94,1
220,50,35-44,tech,0,44,134,1
104,151,18-24,sports,0,60,230,2
444,36,25-34,movies,0,394,256,3
194,240,18-24,sports,0,16,108,2
81,242,25-34,tech,0,302,234,1
432,228,18-24,tech,0,489,97,1
281,75,25-34,news,0,258,92,0
204,238,35-44,movies,0,37,236,3
386,238,35-44,sports,0,311,236,2
425,108,25-34,sports,0,33,252,2
179,194,18-24,tech,0,119,50,1
67,42,25-34,tech,0,63,255,1
131,37,18-24,tech,0,188,61,1
120,121,35-44,tech,0,58,176,1
360,103,18-24,news,0,256,254,0
73,228,18-24,movies,0,172,97,3
246,27,25-34,tech,0,425,44,1
368,141,35-44,news,0,309,257,0
284,220,18-24,sports,0,391,205,2
80,224,35-44,news,0,64,63,0
42,62,25-34,sports,1,330,95,2
411,40,35-44,sports,0,288,9,2
394,89,18-24,sports,0,294,84,2
145,177,25-34,movies,0,360,240,3
175,209,35-44,movies,0,348,153,3
280,142,35-44,sports,0,104,120,2
465,259,35-44,news,0,476,194,0
134,229,25-34,news,0,71,46,0
237,144,18-24,tech,0,269,192,1
8,68,25-34,movies,0,474,64,3
224,254,25-34,sports,0,444,185,2
321,250,35-44,tech,0,221,117,1
261,284,35-44,sports,0,85,52,2
128,100,35-44,news,0,69,214,0
8,140,35-44,news,0,474,226,0
120,115,18-24,news,0,58,213,0
478,223,25-34,sports,0,266,81,2
222,128,25-34,movies,0,28,159,3
223,40,25-34,news,0,247,9,0
245,245,18-24,sports,0,343,129,2
348,162,25-34,news,0,283,225,0
81,31,18-24,movies,0,302,178,3
473,170,25-34,sports,0,79,73,2
488,210,18-24,tech,0,473,149,1
58,19,35-44,tech,0,27,275,1
90,267,18-24,movies,0,403,118,3
207,291,18-24,tech,0,135,258,1
337,135,25-34,movies,0,363,154,3
70,170,25-34,movies,0,23,73,3
247,91,35-44,sports,0,421,283,2
275,149,35-44,tech,0,307,135,1
352,86,35-44,tech,0,460,88,1
280,274,25-34,sports,0,104,27,2
373,186,25-34,movies,0,8,13,3
109,239,25-34,movies,0,42,219,3
319,141,25-34,movies,0,277,257,3
129,242,35-44,sports,0,241,234,2
209,76,25-34,movies,0,313,69,3
215,250,18-24,movies,0,126,117,3
463,157,18-24,movies,0,463,33,3
175,152,18-24,movies,0,348,30,3
272,262,18-24,sports,0,327,277,2
281,130,25-34,movies,0,258,158,3
498,236,35-44,news,0,142,266,0
275,41,35-44,tech,0,307,58,1
449,213,25-34,sports,0,357,186,2
162,184,18-24,tech,1,337,241,1
406,125,18-24,news,0,278,267,0
151,112,25-34,movies,0,54,38,3
343,120,18-24,news,0,14,171,0
400,209,18-24,news,0,173,153,0
115,153,35-44,tech,0,38,60,1
265,74,18-24,sports,0,265,146,2
7,178,18-24,tech,0,160,62,1
497,169,25-34,news,0,482,82,0
335,298,18-24,tech,0,196,22,1
351,210,25-34,movies,0,184,149,3
412,52,18-24,news,0,362,1,0
494,12,18-24,tech,0,218,295,1
118,32,25-34,news,0,422,25,0
472,233,25-34,movies,0,454,247,3
178,267,25-34,sports,0,354,118,2
31,270,18-24,movies,0,411,26,3
369,211,25-34,movies,0,138,292,3
212,154,25-34,news,0,187,199,0
232,138,25-34,news,0,137,16,0
392,193,35-44,sports,0,122,245,2
412,262,18-24,tech,0,362,277,1
52,144,25-34,sports,0,373,192,2
300,196,25-34,news,0,317,189,0
118,123,25-34,sports,0,422,244,2
226,212,25-34,sports,0,94,145,2
91,128,35-44,tech,0,416,159,1
208,191,25-34,news,0,110,37,0
297,202,35-44,movies,0,268,161,3
140,127,35-44,news,0,208,47,0
87,92,35-44,news,0,15,279,0
366,48,25-34,movies,0,439,238,3
462,176,18-24,movies,0,91,124,3
30,193,35-44,tech,0,40,245,1
168,297,35-44,news,0,229,285,0
393,23,35-44,news,0,305,221,0
22,214,25-34,movies,0,70,263,3
104,73,25-34,tech,1,60,157,1
138,151,25-34,news,0,291,230,0
4,169,18-24,sports,0,296,82,2
241,246,18-24,sports,0,367,49,2
244,245,18-24,tech,0,361,129,1
37,166,35-44,movies,0,222,187,3
53,40,18-24,news,0,66,9,0
56,292,18-24,movies,0,203,190,3
303,82,18-24,tech,0,118,31,1
7,127,18-24,tech,0,160,47,1
472,91,18-24,movies,0,454,283,3
57,294,18-24,sports,0,299,102,2
481,42,35-44,sports,0,191,255,2
141,159,35-44,tech,0,140,112,1
449,118,18-24,sports,0,357,281,2
373,226,25-34,tech,0,8,96,1
320,106,25-34,tech,0,174,174,1
41,164,35-44,sports,0,57,179,2
233,257,35-44,news,0,304,269,0
367,169,18-24,tech,0,270,82,1
238,284,25-34,tech,0,179,52,1
348,97,35-44,sports,0,283,123,2
335,50,25-34,movies,0,196,134,3
292,10,35-44,news,0,231,172,0
273,164,25-34,tech,0,404,179,1
328,258,25-34,tech,0,262,229,1
304,18,18-24,sports,0,310,262,2
260,228,25-34,tech,0,164,97,1
498,285,18-24,sports,0,142,131,2
333,282,35-44,sports,0,120,70,2
261,184,18-24,movies,0,85,241,3
173,258,18-24,sports,0,483,229,2
438,99,25-34,tech,1,48,91,1
170,180,35-44,sports,0,471,206,2
323,195,18-24,news,0,451,150,0
150,44,18-24,tech,0,176,249,1
145,70,18-24,movies,0,360,184,3
452,72,25-34,news,0,73,272,0
382,42,35-44,news,0,290,255,0
418,173,35-44,tech,0,468,45,1
328,42,18-24,sports,0,262,255,2
63,273,35-44,movies,0,88,15,3
178,44,25-34,tech,0,354,249,1
147,33,25-34,tech,0,155,259,1
489,252,18-24,movies,0,497,270,3
294,20,35-44,tech,0,98,110,1
122,204,18-24,tech,0,352,204,1
392,283,18-24,tech,0,122,65,1
135,26,18-24,movies,0,204,67,3
1,6,35-44,tech,0,358,280,1
450,160,35-44,movies,0,408,59,3
388,218,35-44,tech,0,407,296,1
136,270,18-24,tech,0,301,26,1
474,217,35-44,sports,0,159,298,2
74,32,18-24,movies,0,202,25,3
71,27,18-24,tech,0,1,44,1
456,195,25-34,movies,0,103,150,3
262,240,35-44,news,0,205,108,0
302,71,35-44,news,0,351,168,0
49,183,25-34,news,0,7,7,0
107,277,35-44,tech,0,68,212,1
455,9,25-34,tech,0,448,32,1
162,294,18-24,movies,0,337,102,3
459,57,18-24,movies,0,370,0,3
397,224,18-24,movies,0,320,63,3
266,234,18-24,movies,0,106,20,3
476,205,35-44,news,0,428,140,0
256,160,35-44,news,0,150,59,0
352,54,18-24,movies,0,460,93,3
340,204,25-34,tech,0,472,204,1
418,101,35-44,tech,0,468,90,1
164,174,18-24,movies,0,249,122,3
111,172,35-44,sports,0,449,253,2
382,245,18-24,sports,0,290,129,2
23,84,25-34,sports,0,11,195,2
112,101,25-34,movies,0,487,90,3
155,159,25-34,movies,0,267,112,3
341,229,18-24,news,0,102,46,0
283,188,35-44,sports,0,201,111,2
54,218,18-24,tech,0,30,296,1
400,97,35-44,news,0,173,123,0
113,8,18-24,news,0,81,202,0
252,111,25-34,movies,0,194,53,3
293,270,25-34,news,0,414,26,0
491,207,25-34,sports,0,95,103,2
64,132,35-44,tech,0,143,246,1
124,132,25-34,movies,0,99,246,3
161,246,35-44,sports,0,156,49,2
293,2,25-34,news,0,414,288,0
225,279,18-24,movies,0,284,4,3
35,209,35-44,movies,0,87,153,3
466,188,25-34,tech,0,251,111,1
339,185,35-44,sports,0,96,10,2
50,171,18-24,sports,0,175,89,2
493,10,35-44,movies,0,372,172,3
250,144,25-34,tech,0,32,192,1
104,210,35-44,movies,0,60,149,3
22,122,18-24,news,0,70,142,0
291,19,18-24,tech,0,130,275,1
383,118,25-34,tech,0,77,281,1
